name,class,connector,SHAFT_DIAMETER,CORPUS,PITCH,Performance_File,MODEL,Direction,WEIGHT,HUB_THICKNESS,DIAMETER,Prop_type
apc_propellers_10x5_5MR,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,139.7,PER3_10x55MR.dat,apc_propellers_10x5_5MR,"('1', '-1', '1', '1')",0.015013829,8.889999999999999,254.0,"('1', '-1', '1', '1')"
apc_propellers_13x13_5N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,342.9,PER3_13x135N.dat,apc_propellers_13x13_5N,"('1', '-1', '1', '1')",0.051890696,14.732,330.2,"('1', '-1', '1', '1')"
apc_propellers_10x7SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,177.8,PER3_10x7SF.dat,apc_propellers_10x7SF,"('1', '-1', '1', '1')",0.011929417000000001,7.619999999999999,254.0,"('1', '-1', '1', '1')"
apc_propellers_14x8_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,215.9,PER3_14x85E.dat,apc_propellers_14x8_5E,"('1', '-1', '1', '1')",0.037012944,11.176,355.6,"('1', '-1', '1', '1')"
apc_propellers_12_5x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_125x10.dat,apc_propellers_12_5x10,"('1', '-1', '1', '1')",0.051028875,14.478,317.5,"('1', '-1', '1', '1')"
apc_propellers_11_5x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_115x6.dat,apc_propellers_11_5x6,"('1', '-1', '1', '1')",0.045086846,13.97,292.1,"('1', '-1', '1', '1')"
apc_propellers_10x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,203.2,PER3_10x8.dat,apc_propellers_10x8,"('1', '-1', '1', '1')",0.028939042,12.7,254.0,"('1', '-1', '1', '1')"
apc_propellers_10_5x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_105x6.dat,apc_propellers_10_5x6,"('1', '-1', '1', '1')",0.034881071,12.7,266.7,"('1', '-1', '1', '1')"
apc_propellers_4_75x4_5EC,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,114.3,PER3_475x45EC.dat,apc_propellers_4_75x4_5EC,"('1', '-1', '1', '1')",0.003129771,7.619999999999999,120.65,"('1', '-1', '1', '1')"
apc_propellers_6_5x3_7,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,93.98,PER3_65x37.dat,apc_propellers_6_5x3_7,"('1', '-1', '1', '1')",0.011067596,10.16,165.1,"('1', '-1', '1', '1')"
apc_propellers_12_25x3_75,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,95.25,PER3_1225x375.dat,apc_propellers_12_25x3_75,"('1', '-1', '1', '1')",0.043091050000000006,10.922,311.15,"('1', '-1', '1', '1')"
apc_propellers_13x10E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,254.0,PER3_13x10E.dat,apc_propellers_13x10E,"('1', '-1', '1', '1')",0.029982299,10.668,330.2,"('1', '-1', '1', '1')"
apc_propellers_13x4W,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_13x4W.dat,apc_propellers_13x4W,"('1', '-1', '1', '1')",0.0498949,11.684,330.2,"('1', '-1', '1', '1')"
apc_propellers_8x3_75,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,95.25,PER3_8x375.dat,apc_propellers_8x3_75,"('1', '-1', '1', '1')",0.017009625,11.43,203.2,"('1', '-1', '1', '1')"
apc_propellers_14x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_14x10.dat,apc_propellers_14x10,"('1', '-1', '1', '1')",0.07398052899999999,16.256,355.6,"('1', '-1', '1', '1')"
apc_propellers_14x13,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,330.2,PER3_14x13.dat,apc_propellers_14x13,"('1', '-1', '1', '1')",0.068900321,15.748,355.6,"('1', '-1', '1', '1')"
apc_propellers_14x7E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,177.8,PER3_14x7E.dat,apc_propellers_14x7E,"('1', '-1', '1', '1')",0.03401925,11.176,355.6,"('1', '-1', '1', '1')"
apc_propellers_8_75x9_25W,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,234.95,PER3_875x925W.dat,apc_propellers_8_75x9_25W,"('1', '-1', '1', '1')",0.02494745,14.732,222.25,"('1', '-1', '1', '1')"
apc_propellers_13x5_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,139.7,PER3_13x55E.dat,apc_propellers_13x5_5E,"('1', '-1', '1', '1')",0.031978095,10.16,330.2,"('1', '-1', '1', '1')"
apc_propellers_17x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,152.4,PER3_17x6.dat,apc_propellers_17x6,"('1', '-1', '1', '1')",0.111991371,17.78,431.8,"('1', '-1', '1', '1')"
apc_propellers_9_5x4_5,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,114.3,PER3_95x45.dat,apc_propellers_9_5x4_5,"('1', '-1', '1', '1')",0.028077221000000003,12.954,241.3,"('1', '-1', '1', '1')"
apc_propellers_7x9,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,228.6,PER3_7x9.dat,apc_propellers_7x9,"('1', '-1', '1', '1')",0.013063392,10.414,177.8,"('1', '-1', '1', '1')"
apc_propellers_20x11E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,279.4,PER3_20x11E.dat,apc_propellers_20x11E,"('1', '-1', '1', '1')",0.09901869699999999,12.7,508.0,"('1', '-1', '1', '1')"
apc_propellers_4_2x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_42x4.dat,apc_propellers_4_2x4,"('1', '-1', '1', '1')",0.003129771,7.619999999999999,106.68,"('1', '-1', '1', '1')"
apc_propellers_6_5x6_5,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,165.1,PER3_65x65.dat,apc_propellers_6_5x6_5,"('1', '-1', '1', '1')",0.011067596,10.16,165.1,"('1', '-1', '1', '1')"
apc_propellers_9x8_5,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,215.9,PER3_9x85.dat,apc_propellers_9x8_5,"('1', '-1', '1', '1')",0.030073017,12.446,228.6,"('1', '-1', '1', '1')"
apc_propellers_14x13N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,330.2,PER3_14x13N.dat,apc_propellers_14x13N,"('1', '-1', '1', '1')",0.068900321,15.748,355.6,"('1', '-1', '1', '1')"
apc_propellers_8x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,254.0,PER3_8x10.dat,apc_propellers_8x10,"('1', '-1', '1', '1')",0.019005420999999998,10.668,203.2,"('1', '-1', '1', '1')"
apc_propellers_9x5,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,127.0,PER3_9x5.dat,apc_propellers_9x5,"('1', '-1', '1', '1')",0.022135192,11.176,228.6,"('1', '-1', '1', '1')"
apc_propellers_15x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,152.4,PER3_15x6.dat,apc_propellers_15x6,"('1', '-1', '1', '1')",0.075976325,13.462,381.0,"('1', '-1', '1', '1')"
apc_propellers_9x3_8SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,96.52,PER3_9x38SF.dat,apc_propellers_9x3_8SF,"('1', '-1', '1', '1')",0.0090718,8.382,228.6,"('1', '-1', '1', '1')"
apc_propellers_17x13,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,330.2,PER3_17x13.dat,apc_propellers_17x13,"('1', '-1', '1', '1')",0.11793340000000001,19.304,431.8,"('1', '-1', '1', '1')"
apc_propellers_19x12E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,304.8,PER3_19x12E.dat,apc_propellers_19x12E,"('1', '-1', '1', '1')",0.08300697,12.7,482.6,"('1', '-1', '1', '1')"
swri_27x13_4_1200_41_30,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,27x13_4_1200_41_30.dat,swri_27x13_4_1200_41_30,"('1', '-1', '1', '1')",0.269,51.435,685.8,"('1', '-1', '1', '1')"
swri_27x4_4_4400_51_210,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,101.6,27x4_4_4400_51_210.dat,swri_27x4_4_4400_51_210,"('1', '-1', '1', '1')",0.239,51.435,685.8,"('1', '-1', '1', '1')"
apc_propellers_7x6W,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,152.4,PER3_7x6W.dat,apc_propellers_7x6W,"('1', '-1', '1', '1')",0.013063392,10.414,177.8,"('1', '-1', '1', '1')"
swri_34x11_5_1800_51_170,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,34x11_5_1800_51_170.dat,swri_34x11_5_1800_51_170,"('1', '-1', '1', '1')",0.506,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x12_3_1600_51_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,34x12_3_1600_51_130.dat,swri_34x12_3_1600_51_130,"('1', '-1', '1', '1')",0.338,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x12_6_1600_51_150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,34x12_6_1600_51_150.dat,swri_34x12_6_1600_51_150,"('1', '-1', '1', '1')",0.592,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x22_4_800_46_40,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,34x22_4_800_46_40.dat,swri_34x22_4_800_46_40,"('1', '-1', '1', '1')",0.438,64.77,863.5999999999999,"('1', '-1', '1', '1')"
apc_propellers_9_3x3,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,76.19999999999999,PER3_93x3.dat,apc_propellers_9_3x3,"('1', '-1', '1', '1')",0.02494745,11.43,236.22,"('1', '-1', '1', '1')"
swri_41x15_3_1000_41_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,41x15_3_1000_41_110.dat,swri_41x15_3_1000_41_110,"('1', '-1', '1', '1')",0.503,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x5_2_4200_51_340,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,127.0,34x5_2_4200_51_340.dat,swri_34x5_2_4200_51_340,"('1', '-1', '1', '1')",0.209,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x10_3_2000_51_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,34x10_3_2000_51_180.dat,swri_34x10_3_2000_51_180,"('1', '-1', '1', '1')",0.326,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x11_2_1800_51_70,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,27x11_2_1800_51_70.dat,swri_27x11_2_1800_51_70,"('1', '-1', '1', '1')",0.189,51.435,685.8,"('1', '-1', '1', '1')"
swri_34x10_5_2000_51_200,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,34x10_5_2000_51_200.dat,swri_34x10_5_2000_51_200,"('1', '-1', '1', '1')",0.494,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x6_2_3400_51_150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,152.4,27x6_2_3400_51_150.dat,swri_27x6_2_3400_51_150,"('1', '-1', '1', '1')",0.151,51.435,685.8,"('1', '-1', '1', '1')"
swri_27x7_5_2800_51_140,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,27x7_5_2800_51_140.dat,swri_27x7_5_2800_51_140,"('1', '-1', '1', '1')",0.306,51.435,685.8,"('1', '-1', '1', '1')"
swri_41x19_5_1000_51_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,41x19_5_1000_51_130.dat,swri_41x19_5_1000_51_130,"('1', '-1', '1', '1')",0.789,78.105,1041.4,"('1', '-1', '1', '1')"
swri_27x9_4_2200_51_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,27x9_4_2200_51_100.dat,swri_27x9_4_2200_51_100,"('1', '-1', '1', '1')",0.271,51.435,685.8,"('1', '-1', '1', '1')"
swri_41x24_2_800_51_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,41x24_2_800_51_80.dat,swri_41x24_2_800_51_80,"('1', '-1', '1', '1')",0.401,78.105,1041.4,"('1', '-1', '1', '1')"
swri_41x24_3_800_51_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,41x24_3_800_51_80.dat,swri_41x24_3_800_51_80,"('1', '-1', '1', '1')",0.529,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x14_4_1400_51_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,34x14_4_1400_51_110.dat,swri_34x14_4_1400_51_110,"('1', '-1', '1', '1')",0.44,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x22_6_800_46_40,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,34x22_6_800_46_40.dat,swri_34x22_6_800_46_40,"('1', '-1', '1', '1')",0.597,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_48x14_6_1400_51_420,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,48x14_6_1400_51_420.dat,swri_48x14_6_1400_51_420,"('1', '-1', '1', '1')",1.314,91.44,1219.2,"('1', '-1', '1', '1')"
swri_41x24_4_800_51_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,41x24_4_800_51_80.dat,swri_41x24_4_800_51_80,"('1', '-1', '1', '1')",0.656,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x9_6_2200_51_230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,34x9_6_2200_51_230.dat,swri_34x9_6_2200_51_230,"('1', '-1', '1', '1')",0.573,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_48x22_3_800_46_150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,48x22_3_800_46_150.dat,swri_48x22_3_800_46_150,"('1', '-1', '1', '1')",0.754,91.44,1219.2,"('1', '-1', '1', '1')"
swri_41x10_6_2000_51_380,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,41x10_6_2000_51_380.dat,swri_41x10_6_2000_51_380,"('1', '-1', '1', '1')",0.882,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x17_3_1000_46_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,34x17_3_1000_46_60.dat,swri_34x17_3_1000_46_60,"('1', '-1', '1', '1')",0.353,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_55x22_2_800_46_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,55x22_2_800_46_240.dat,swri_55x22_2_800_46_240,"('1', '-1', '1', '1')",0.726,104.775,1397.0,"('1', '-1', '1', '1')"
swri_48x26_2_600_41_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,48x26_2_600_41_80.dat,swri_48x26_2_600_41_80,"('1', '-1', '1', '1')",0.56,91.44,1219.2,"('1', '-1', '1', '1')"
swri_48x29_2_600_46_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,48x29_2_600_46_80.dat,swri_48x29_2_600_46_80,"('1', '-1', '1', '1')",0.546,91.44,1219.2,"('1', '-1', '1', '1')"
swri_41x16_2_1200_51_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,41x16_2_1200_51_160.dat,swri_41x16_2_1200_51_160,"('1', '-1', '1', '1')",0.375,78.105,1041.4,"('1', '-1', '1', '1')"
swri_48x7_3_2800_51_720,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,48x7_3_2800_51_720.dat,swri_48x7_3_2800_51_720,"('1', '-1', '1', '1')",0.665,91.44,1219.2,"('1', '-1', '1', '1')"
swri_48x15_6_1000_41_230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,48x15_6_1000_41_230.dat,swri_48x15_6_1000_41_230,"('1', '-1', '1', '1')",1.335,91.44,1219.2,"('1', '-1', '1', '1')"
swri_55x12_4_1600_51_700,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,55x12_4_1600_51_700.dat,swri_55x12_4_1600_51_700,"('1', '-1', '1', '1')",1.26,104.775,1397.0,"('1', '-1', '1', '1')"
swri_48x10_3_2000_51_550,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,48x10_3_2000_51_550.dat,swri_48x10_3_2000_51_550,"('1', '-1', '1', '1')",0.692,91.44,1219.2,"('1', '-1', '1', '1')"
swri_41x8_3_2400_51_400,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,203.2,41x8_3_2400_51_400.dat,swri_41x8_3_2400_51_400,"('1', '-1', '1', '1')",0.473,78.105,1041.4,"('1', '-1', '1', '1')"
swri_48x11_4_1800_51_520,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,48x11_4_1800_51_520.dat,swri_48x11_4_1800_51_520,"('1', '-1', '1', '1')",0.899,91.44,1219.2,"('1', '-1', '1', '1')"
swri_48x13_3_1200_41_250,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,48x13_3_1200_41_250.dat,swri_48x13_3_1200_41_250,"('1', '-1', '1', '1')",0.706,91.44,1219.2,"('1', '-1', '1', '1')"
swri_48x10_4_2000_51_580,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,48x10_4_2000_51_580.dat,swri_48x10_4_2000_51_580,"('1', '-1', '1', '1')",0.892,91.44,1219.2,"('1', '-1', '1', '1')"
swri_62x32_2_600_51_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,62x32_2_600_51_240.dat,swri_62x32_2_600_51_240,"('1', '-1', '1', '1')",0.983,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x34_2_400_36_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,62x34_2_400_36_100.dat,swri_62x34_2_400_36_100,"('1', '-1', '1', '1')",0.996,118.11,1574.8,"('1', '-1', '1', '1')"
swri_27x12_2_1600_51_50,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,27x12_2_1600_51_50.dat,swri_27x12_2_1600_51_50,"('1', '-1', '1', '1')",0.173,51.435,685.8,"('1', '-1', '1', '1')"
swri_48x32_3_600_51_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,48x32_3_600_51_90.dat,swri_48x32_3_600_51_90,"('1', '-1', '1', '1')",0.748,91.44,1219.2,"('1', '-1', '1', '1')"
swri_55x11_6_1800_51_850,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,55x11_6_1800_51_850.dat,swri_55x11_6_1800_51_850,"('1', '-1', '1', '1')",1.822,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x16_2_1200_51_450,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,55x16_2_1200_51_450.dat,swri_55x16_2_1200_51_450,"('1', '-1', '1', '1')",0.704,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x14_4_1400_51_610,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,55x14_4_1400_51_610.dat,swri_55x14_4_1400_51_610,"('1', '-1', '1', '1')",1.271,104.775,1397.0,"('1', '-1', '1', '1')"
swri_34x17_5_1000_46_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,34x17_5_1000_46_60.dat,swri_34x17_5_1000_46_60,"('1', '-1', '1', '1')",0.512,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_55x22_5_800_46_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,55x22_5_800_46_270.dat,swri_55x22_5_800_46_270,"('1', '-1', '1', '1')",1.588,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x23_5_600_36_150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,55x23_5_600_36_150.dat,swri_55x23_5_600_36_150,"('1', '-1', '1', '1')",1.615,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x26_5_600_41_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,55x26_5_600_41_160.dat,swri_55x26_5_600_41_160,"('1', '-1', '1', '1')",1.613,104.775,1397.0,"('1', '-1', '1', '1')"
swri_62x19_3_1000_51_550,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,62x19_3_1000_51_550.dat,swri_62x19_3_1000_51_550,"('1', '-1', '1', '1')",1.333,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x15_4_1000_41_940,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,76x15_4_1000_41_940.dat,swri_76x15_4_1000_41_940,"('1', '-1', '1', '1')",2.89,144.78,1930.4,"('1', '-1', '1', '1')"
swri_62x11_2_1800_51_990,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,62x11_2_1800_51_990.dat,swri_62x11_2_1800_51_990,"('1', '-1', '1', '1')",0.896,118.11,1574.8,"('1', '-1', '1', '1')"
swri_55x43_5_400_46_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,55x43_5_400_46_60.dat,swri_55x43_5_400_46_60,"('1', '-1', '1', '1')",1.599,104.775,1397.0,"('1', '-1', '1', '1')"
swri_62x11_3_1800_51_1070,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,62x11_3_1800_51_1070.dat,swri_62x11_3_1800_51_1070,"('1', '-1', '1', '1')",1.292,118.11,1574.8,"('1', '-1', '1', '1')"
swri_55x48_6_400_51_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,55x48_6_400_51_60.dat,swri_55x48_6_400_51_60,"('1', '-1', '1', '1')",1.864,104.775,1397.0,"('1', '-1', '1', '1')"
swri_69x12_5_1600_51_1440,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,69x12_5_1600_51_1440.dat,swri_69x12_5_1600_51_1440,"('1', '-1', '1', '1')",2.754,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x14_4_1400_51_1230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,69x14_4_1400_51_1230.dat,swri_69x14_4_1400_51_1230,"('1', '-1', '1', '1')",2.244,131.445,1752.6,"('1', '-1', '1', '1')"
swri_41x17_3_1000_46_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,41x17_3_1000_46_120.dat,swri_41x17_3_1000_46_120,"('1', '-1', '1', '1')",0.53,78.105,1041.4,"('1', '-1', '1', '1')"
swri_41x17_4_1000_46_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,41x17_4_1000_46_120.dat,swri_41x17_4_1000_46_120,"('1', '-1', '1', '1')",0.657,78.105,1041.4,"('1', '-1', '1', '1')"
swri_62x12_5_1600_51_1060,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,62x12_5_1600_51_1060.dat,swri_62x12_5_1600_51_1060,"('1', '-1', '1', '1')",2.094,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x34_3_400_36_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,62x34_3_400_36_110.dat,swri_62x34_3_400_36_110,"('1', '-1', '1', '1')",1.407,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x29_5_600_46_260,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,62x29_5_600_46_260.dat,swri_62x29_5_600_46_260,"('1', '-1', '1', '1')",2.18,118.11,1574.8,"('1', '-1', '1', '1')"
swri_83x17_4_1000_46_1390,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,83x17_4_1000_46_1390.dat,swri_83x17_4_1000_46_1390,"('1', '-1', '1', '1')",3.651,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x17_6_1000_46_1500,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,83x17_6_1000_46_1500.dat,swri_83x17_6_1000_46_1500,"('1', '-1', '1', '1')",5.389,158.115,2108.2,"('1', '-1', '1', '1')"
swri_62x43_4_400_46_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,62x43_4_400_46_110.dat,swri_62x43_4_400_46_110,"('1', '-1', '1', '1')",1.831,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x11_2_1800_51_1340,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,69x11_2_1800_51_1340.dat,swri_69x11_2_1800_51_1340,"('1', '-1', '1', '1')",1.161,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x13_3_1200_41_790,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,69x13_3_1200_41_790.dat,swri_69x13_3_1200_41_790,"('1', '-1', '1', '1')",1.708,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x23_2_600_36_300,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,69x23_2_600_36_300.dat,swri_69x23_2_600_36_300,"('1', '-1', '1', '1')",1.243,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x39_5_400_41_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,69x39_5_400_41_180.dat,swri_69x39_5_400_41_180,"('1', '-1', '1', '1')",2.878,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x29_3_600_46_360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,69x29_3_600_46_360.dat,swri_69x29_3_600_46_360,"('1', '-1', '1', '1')",1.814,131.445,1752.6,"('1', '-1', '1', '1')"
swri_83x16_4_1200_51_1860,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,83x16_4_1200_51_1860.dat,swri_83x16_4_1200_51_1860,"('1', '-1', '1', '1')",3.642,158.115,2108.2,"('1', '-1', '1', '1')"
swri_69x34_3_400_36_170,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,69x34_3_400_36_170.dat,swri_69x34_3_400_36_170,"('1', '-1', '1', '1')",1.806,131.445,1752.6,"('1', '-1', '1', '1')"
swri_83x22_6_800_46_1180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,83x22_6_800_46_1180.dat,swri_83x22_6_800_46_1180,"('1', '-1', '1', '1')",5.417,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x15_6_1000_41_1010,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,76x15_6_1000_41_1010.dat,swri_76x15_6_1000_41_1010,"('1', '-1', '1', '1')",4.258,144.78,1930.4,"('1', '-1', '1', '1')"
